element,centroid_x,centroid_y,E,Gc,history
374,1.6388888888888886,0.611111111111111,1000.0,1.0,3.199999999999997
375,1.611111111111111,0.6388888888888888,1000.0,1.0,3.199999999999997
376,1.722222222222222,0.611111111111111,1000.0,1.0,3.1999999999999966
377,1.6944444444444444,0.6388888888888888,1000.0,1.0,3.1999999999999966
378,1.8055555555555554,0.611111111111111,1000.0,1.0,3.1999999999999966
379,1.7777777777777777,0.6388888888888888,1000.0,1.0,3.1999999999999966
380,1.8888888888888886,0.611111111111111,1000.0,1.0,3.1999999999999966
381,1.861111111111111,0.6388888888888888,1000.0,1.0,3.1999999999999966
382,1.972222222222222,0.611111111111111,1000.0,1.0,3.1999999999999966
383,1.9444444444444444,0.6388888888888888,1000.0,1.0,3.1999999999999966
384,0.05555555555555555,0.6944444444444443,1000.0,1.0,3.199999999999997
385,0.027777777777777776,0.7222222222222222,1000.0,1.0,3.199999999999997
386,0.13888888888888887,0.6944444444444443,1000.0,1.0,3.199999999999997
387,0.1111111111111111,0.7222222222222222,1000.0,1.0,3.199999999999997
388,0.2222222222222222,0.6944444444444443,1000.0,1.0,3.199999999999997
389,0.19444444444444442,0.7222222222222222,1000.0,1.0,3.199999999999997
390,0.3055555555555555,0.6944444444444443,1000.0,1.0,3.199999999999997
391,0.27777777777777773,0.7222222222222222,1000.0,1.0,3.199999999999997
392,0.38888888888888884,0.6944444444444443,1000.0,1.0,3.1999999999999966
393,0.3611111111111111,0.7222222222222222,1000.0,1.0,3.1999999999999966
394,0.47222222222222215,0.6944444444444443,1000.0,1.0,3.1999999999999975
395,0.4444444444444444,0.7222222222222222,1000.0,1.0,3.1999999999999975
396,0.5555555555555555,0.6944444444444443,1000.0,1.0,3.1999999999999975
397,0.5277777777777778,0.7222222222222222,1000.0,1.0,3.1999999999999975
398,0.6388888888888888,0.6944444444444443,450.0,1.0,1.4399999999999988
399,0.611111111111111,0.7222222222222222,1000.0,1.0,3.1999999999999975
400,0.7222222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999975
401,0.6944444444444443,0.7222222222222222,1000.0,1.0,3.1999999999999975
402,0.8055555555555555,0.6944444444444443,1000.0,1.0,3.1999999999999966
403,0.7777777777777777,0.7222222222222222,1000.0,1.0,3.1999999999999966
404,0.8888888888888888,0.6944444444444443,1000.0,1.0,3.1999999999999975
405,0.861111111111111,0.7222222222222222,1000.0,1.0,3.1999999999999975
406,0.9722222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999975
407,0.9444444444444443,0.7222222222222222,1000.0,1.0,3.1999999999999975
408,1.0555555555555554,0.6944444444444443,1000.0,1.0,3.1999999999999966
409,1.0277777777777777,0.7222222222222222,1000.0,1.0,3.1999999999999966
410,1.1388888888888888,0.6944444444444443,1000.0,1.0,3.1999999999999966
411,1.111111111111111,0.7222222222222222,1000.0,1.0,3.1999999999999966
412,1.222222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999966
413,1.1944444444444444,0.7222222222222222,1000.0,1.0,3.1999999999999966
414,1.3055555555555554,0.6944444444444443,1000.0,0.35,3.1999999999999966
415,1.2777777777777777,0.7222222222222222,1000.0,0.35,3.1999999999999966
416,1.3888888888888886,0.6944444444444443,1000.0,0.35,3.1999999999999966
417,1.361111111111111,0.7222222222222222,1000.0,0.35,3.1999999999999966
418,1.472222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999966
419,1.4444444444444444,0.7222222222222222,1000.0,1.0,3.1999999999999966
420,1.5555555555555554,0.6944444444444443,1000.0,1.0,3.1999999999999966
421,1.5277777777777777,0.7222222222222222,1000.0,1.0,3.1999999999999966
422,1.6388888888888886,0.6944444444444443,1000.0,1.0,3.199999999999997
423,1.611111111111111,0.7222222222222222,1000.0,1.0,3.199999999999997
424,1.722222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999966
425,1.6944444444444444,0.7222222222222222,1000.0,1.0,3.1999999999999966
426,1.8055555555555554,0.6944444444444443,1000.0,1.0,3.1999999999999966
427,1.7777777777777777,0.7222222222222222,1000.0,1.0,3.1999999999999966
428,1.8888888888888886,0.6944444444444443,1000.0,1.0,3.1999999999999966
429,1.861111111111111,0.7222222222222222,1000.0,1.0,3.1999999999999966
430,1.972222222222222,0.6944444444444443,1000.0,1.0,3.1999999999999966
431,1.9444444444444444,0.7222222222222222,1000.0,1.0,3.1999999999999966
432,0.05555555555555555,0.7777777777777777,1000.0,1.0,3.200000000000005
433,0.027777777777777776,0.8055555555555555,1000.0,1.0,3.200000000000005
434,0.13888888888888887,0.7777777777777777,1000.0,1.0,3.200000000000005
435,0.1111111111111111,0.8055555555555555,1000.0,1.0,3.200000000000005
436,0.2222222222222222,0.7777777777777777,1000.0,1.0,3.2000000000000055
437,0.19444444444444442,0.8055555555555555,1000.0,1.0,3.2000000000000055
438,0.3055555555555555,0.7777777777777777,1000.0,1.0,3.2000000000000055
439,0.27777777777777773,0.8055555555555555,1000.0,1.0,3.2000000000000055
440,0.38888888888888884,0.7777777777777777,1000.0,1.0,3.200000000000005
441,0.3611111111111111,0.8055555555555555,1000.0,1.0,3.200000000000005
442,0.47222222222222215,0.7777777777777777,1000.0,1.0,3.200000000000005
443,0.4444444444444444,0.8055555555555555,1000.0,1.0,3.200000000000005
444,0.5555555555555555,0.7777777777777777,1000.0,1.0,3.2000000000000055
445,0.5277777777777778,0.8055555555555555,1000.0,1.0,3.2000000000000055
446,0.6388888888888888,0.7777777777777777,1000.0,1.0,3.2000000000000055
447,0.611111111111111,0.8055555555555555,1000.0,1.0,3.2000000000000055
448,0.7222222222222222,0.7777777777777777,1000.0,1.0,3.2000000000000055
449,0.6944444444444443,0.8055555555555555,1000.0,1.0,3.2000000000000055
450,0.8055555555555555,0.7777777777777777,1000.0,1.0,3.200000000000005
451,0.7777777777777777,0.8055555555555555,1000.0,1.0,3.200000000000005
452,0.8888888888888888,0.7777777777777777,1000.0,1.0,3.2000000000000055
453,0.861111111111111,0.8055555555555555,1000.0,1.0,3.2000000000000055
454,0.9722222222222222,0.7777777777777777,1000.0,1.0,3.200000000000005
455,0.9444444444444443,0.8055555555555555,1000.0,1.0,3.200000000000005
456,1.0555555555555554,0.7777777777777777,1000.0,1.0,3.2000000000000055
457,1.0277777777777777,0.8055555555555555,1000.0,1.0,3.2000000000000055
458,1.1388888888888888,0.7777777777777777,1000.0,1.0,3.200000000000005
459,1.111111111111111,0.8055555555555555,1000.0,1.0,3.200000000000005
460,1.222222222222222,0.7777777777777777,1000.0,1.0,3.200000000000005
461,1.1944444444444444,0.8055555555555555,1000.0,1.0,3.200000000000005
462,1.3055555555555554,0.7777777777777777,1000.0,0.35,3.200000000000005
463,1.2777777777777777,0.8055555555555555,1000.0,0.35,3.200000000000005
464,1.3888888888888886,0.7777777777777777,1000.0,0.35,3.200000000000005
465,1.361111111111111,0.8055555555555555,1000.0,0.35,3.200000000000005
466,1.472222222222222,0.7777777777777777,1000.0,1.0,3.200000000000005
467,1.4444444444444444,0.8055555555555555,1000.0,1.0,3.200000000000005
468,1.5555555555555554,0.7777777777777777,1000.0,1.0,3.2000000000000055
469,1.5277777777777777,0.8055555555555555,1000.0,1.0,3.2000000000000055
470,1.6388888888888886,0.7777777777777777,1000.0,1.0,3.200000000000006
471,1.611111111111111,0.8055555555555555,1000.0,1.0,3.200000000000006
472,1.722222222222222,0.7777777777777777,1000.0,1.0,3.2000000000000055
473,1.6944444444444444,0.8055555555555555,1000.0,1.0,3.2000000000000055
474,1.8055555555555554,0.7777777777777777,1000.0,1.0,3.2000000000000055
475,1.7777777777777777,0.8055555555555555,1000.0,1.0,3.2000000000000055
476,1.8888888888888886,0.7777777777777777,1000.0,1.0,3.2000000000000055
477,1.861111111111111,0.8055555555555555,1000.0,1.0,3.2000000000000055
478,1.972222222222222,0.7777777777777777,1000.0,1.0,3.200000000000005
479,1.9444444444444444,0.8055555555555555,1000.0,1.0,3.200000000000005
480,0.05555555555555555,0.861111111111111,1000.0,1.0,3.199999999999997
481,0.027777777777777776,0.8888888888888888,1000.0,1.0,3.199999999999997
482,0.13888888888888887,0.861111111111111,1000.0,1.0,3.199999999999997
483,0.1111111111111111,0.8888888888888888,1000.0,1.0,3.199999999999997
484,0.2222222222222222,0.861111111111111,1000.0,1.0,3.199999999999997
485,0.19444444444444442,0.8888888888888888,1000.0,1.0,3.199999999999997
486,0.3055555555555555,0.861111111111111,1000.0,1.0,3.199999999999997
487,0.27777777777777773,0.8888888888888888,1000.0,1.0,3.199999999999997
488,0.38888888888888884,0.861111111111111,1000.0,1.0,3.1999999999999966
489,0.3611111111111111,0.8888888888888888,1000.0,1.0,3.1999999999999966
490,0.47222222222222215,0.861111111111111,1000.0,1.0,3.1999999999999975
491,0.4444444444444444,0.8888888888888888,1000.0,1.0,3.1999999999999975
492,0.5555555555555555,0.861111111111111,1000.0,1.0,3.1999999999999975
493,0.5277777777777778,0.8888888888888888,1000.0,1.0,3.1999999999999975
494,0.6388888888888888,0.861111111111111,1000.0,1.0,3.1999999999999975
495,0.611111111111111,0.8888888888888888,1000.0,1.0,3.1999999999999975
496,0.7222222222222222,0.861111111111111,1000.0,1.0,3.1999999999999975
497,0.6944444444444443,0.8888888888888888,1000.0,1.0,3.1999999999999975
498,0.8055555555555555,0.861111111111111,1000.0,1.0,3.1999999999999966
499,0.7777777777777777,0.8888888888888888,1000.0,1.0,3.1999999999999966
500,0.8888888888888888,0.861111111111111,1000.0,1.0,3.1999999999999975
501,0.861111111111111,0.8888888888888888,1000.0,1.0,3.1999999999999975
502,0.9722222222222222,0.861111111111111,1000.0,1.0,3.1999999999999975
503,0.9444444444444443,0.8888888888888888,1000.0,1.0,3.1999999999999975
504,1.0555555555555554,0.861111111111111,1000.0,1.0,3.1999999999999966
505,1.0277777777777777,0.8888888888888888,1000.0,1.0,3.1999999999999966
506,1.1388888888888888,0.861111111111111,1000.0,1.0,3.1999999999999966
507,1.111111111111111,0.8888888888888888,1000.0,1.0,3.1999999999999966
508,1.222222222222222,0.861111111111111,1000.0,1.0,3.1999999999999966
509,1.1944444444444444,0.8888888888888888,1000.0,1.0,3.1999999999999966
510,1.3055555555555554,0.861111111111111,1000.0,0.35,3.1999999999999966
511,1.2777777777777777,0.8888888888888888,1000.0,0.35,3.1999999999999966
512,1.3888888888888886,0.861111111111111,1000.0,0.35,3.1999999999999966
513,1.361111111111111,0.8888888888888888,1000.0,0.35,3.1999999999999966
514,1.472222222222222,0.861111111111111,1000.0,1.0,3.1999999999999966
515,1.4444444444444444,0.8888888888888888,1000.0,1.0,3.1999999999999966
516,1.5555555555555554,0.861111111111111,1000.0,1.0,3.1999999999999966
517,1.5277777777777777,0.8888888888888888,1000.0,1.0,3.1999999999999966
518,1.6388888888888886,0.861111111111111,1000.0,1.0,3.199999999999997
519,1.611111111111111,0.8888888888888888,1000.0,1.0,3.199999999999997
520,1.722222222222222,0.861111111111111,1000.0,1.0,3.1999999999999966
521,1.6944444444444444,0.8888888888888888,1000.0,1.0,3.1999999999999966
522,1.8055555555555554,0.861111111111111,1000.0,1.0,3.1999999999999966
523,1.7777777777777777,0.8888888888888888,1000.0,1.0,3.1999999999999966
524,1.8888888888888886,0.861111111111111,1000.0,1.0,3.1999999999999966
525,1.861111111111111,0.8888888888888888,1000.0,1.0,3.1999999999999966
526,1.972222222222222,0.861111111111111,1000.0,1.0,3.1999999999999966
527,1.9444444444444444,0.8888888888888888,1000.0,1.0,3.1999999999999966
528,0.05555555555555555,0.9444444444444443,1000.0,1.0,3.2000000000000055
529,0.027777777777777776,0.9722222222222222,1000.0,1.0,3.2000000000000055
530,0.13888888888888887,0.9444444444444443,1000.0,1.0,3.2000000000000055
531,0.1111111111111111,0.9722222222222222,1000.0,1.0,3.2000000000000055
532,0.2222222222222222,0.9444444444444443,1000.0,1.0,3.2000000000000055
533,0.19444444444444442,0.9722222222222222,1000.0,1.0,3.2000000000000055
534,0.3055555555555555,0.9444444444444443,1000.0,1.0,3.2000000000000055
535,0.27777777777777773,0.9722222222222222,1000.0,1.0,3.2000000000000055
536,0.38888888888888884,0.9444444444444443,1000.0,1.0,3.200000000000005
537,0.3611111111111111,0.9722222222222222,1000.0,1.0,3.200000000000005
538,0.47222222222222215,0.9444444444444443,1000.0,1.0,3.1999999999999975
539,0.4444444444444444,0.9722222222222222,1000.0,1.0,3.1999999999999975
540,0.5555555555555555,0.9444444444444443,1000.0,1.0,3.2000000000000055
541,0.5277777777777778,0.9722222222222222,1000.0,1.0,3.2000000000000055
542,0.6388888888888888,0.9444444444444443,1000.0,1.0,3.1999999999999975
543,0.611111111111111,0.9722222222222222,1000.0,1.0,3.1999999999999975
544,0.7222222222222222,0.9444444444444443,1000.0,1.0,3.1999999999999975
545,0.6944444444444443,0.9722222222222222,1000.0,1.0,3.1999999999999975
546,0.8055555555555555,0.9444444444444443,1000.0,1.0,3.200000000000005
547,0.7777777777777777,0.9722222222222222,1000.0,1.0,3.200000000000005
548,0.8888888888888888,0.9444444444444443,1000.0,1.0,3.1999999999999975
549,0.861111111111111,0.9722222222222222,1000.0,1.0,3.1999999999999975
550,0.9722222222222222,0.9444444444444443,1000.0,1.0,3.1999999999999975
551,0.9444444444444443,0.9722222222222222,1000.0,1.0,3.1999999999999975
552,1.0555555555555554,0.9444444444444443,1000.0,1.0,3.2000000000000055
553,1.0277777777777777,0.9722222222222222,1000.0,1.0,3.2000000000000055
554,1.1388888888888888,0.9444444444444443,1000.0,1.0,3.200000000000005
555,1.111111111111111,0.9722222222222222,1000.0,1.0,3.200000000000005
556,1.222222222222222,0.9444444444444443,1000.0,1.0,3.200000000000005
557,1.1944444444444444,0.9722222222222222,1000.0,1.0,3.200000000000005
558,1.3055555555555554,0.9444444444444443,1000.0,0.35,3.200000000000005
559,1.2777777777777777,0.9722222222222222,1000.0,0.35,3.200000000000005
560,1.3888888888888886,0.9444444444444443,1000.0,0.35,3.200000000000005
561,1.361111111111111,0.9722222222222222,1000.0,0.35,3.200000000000005
562,1.472222222222222,0.9444444444444443,1000.0,1.0,3.2000000000000055
563,1.4444444444444444,0.9722222222222222,1000.0,1.0,3.2000000000000055
564,1.5555555555555554,0.9444444444444443,1000.0,1.0,3.2000000000000055
565,1.5277777777777777,0.9722222222222222,1000.0,1.0,3.2000000000000055
566,1.6388888888888886,0.9444444444444443,1000.0,1.0,3.200000000000006
567,1.611111111111111,0.9722222222222222,1000.0,1.0,3.200000000000006
568,1.722222222222222,0.9444444444444443,1000.0,1.0,3.200000000000005
569,1.6944444444444444,0.9722222222222222,1000.0,1.0,3.200000000000005
570,1.8055555555555554,0.9444444444444443,1000.0,1.0,3.2000000000000055
571,1.7777777777777777,0.9722222222222222,1000.0,1.0,3.2000000000000055
572,1.8888888888888886,0.9444444444444443,1000.0,1.0,3.2000000000000055
573,1.861111111111111,0.9722222222222222,1000.0,1.0,3.2000000000000055
574,1.972222222222222,0.9444444444444443,1000.0,1.0,3.200000000000005
575,1.9444444444444444,0.9722222222222222,1000.0,1.0,3.200000000000005
