step,max_d,max_H,Solid solve Time,Compute Strain Time,Driving Force Time,Phase Solve Time,Total Step Time
859,0.21484574,1.4395e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473375
860,0.21560236,1.4456e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473852
861,0.21637045,1.4517e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459309
862,0.21715108,1.4579e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005489588
863,0.21794535,1.4643e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468369
864,0.21875436,1.4708e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005485058
865,0.21957928,1.4774e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
866,0.22042125,1.4841e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476952
867,0.22128147,1.4910e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461454
868,0.22216114,1.4980e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005482435
869,0.22306147,1.5053e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465746
870,0.22398371,1.5127e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005469084
871,0.22492908,1.5203e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005469084
872,0.22589885,1.5281e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005444527
873,0.22689424,1.5361e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005452871
874,0.22791648,1.5444e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465984
875,0.22896680,1.5529e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005453825
876,0.23004639,1.5616e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005450010
877,0.23115642,1.5706e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465746
878,0.23229803,1.5799e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005425453
879,0.23347236,1.5895e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446911
880,0.23468050,1.5993e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460978
881,0.23592353,1.6095e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459309
882,0.23720251,1.6200e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005466938
883,0.23851848,1.6308e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
884,0.23987243,1.6420e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005447388
885,0.24126535,1.6535e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005464792
886,0.24269818,1.6654e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465508
887,0.24417180,1.6776e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005479336
888,0.24568707,1.6903e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468130
889,0.24724478,1.7033e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460501
890,0.24884567,1.7167e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460978
891,0.25049042,1.7306e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005485773
892,0.25217964,1.7449e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
893,0.25391392,1.7596e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461931
894,0.25569375,1.7748e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455017
895,0.25751959,1.7904e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467415
896,0.25939183,1.8065e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468607
897,0.26131083,1.8230e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005427599
898,0.26327686,1.8400e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470991
899,0.26529015,1.8576e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467653
900,0.26735089,1.8756e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455256
901,0.26945917,1.8941e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005568743
902,0.27161506,1.9131e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005483389
903,0.27381855,1.9327e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005490780
904,0.27606959,1.9527e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476952
905,0.27836807,1.9733e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477905
906,0.28071385,1.9945e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005483866
907,0.28310671,2.0162e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460501
908,0.28554639,2.0384e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005485058
909,0.28803260,2.0612e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005456448
910,0.29056497,2.0845e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005478621
911,0.29314311,2.1084e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005456924
912,0.29576655,2.1329e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465269
913,0.29843480,2.1579e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461454
914,0.30114732,2.1836e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476952
915,0.30390353,2.2098e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477190
916,0.30670286,2.2366e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005478144
917,0.30954485,2.2640e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005466461
918,0.31242902,2.2919e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005450964
919,0.31535485,2.3205e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
920,0.31832182,2.3497e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005453825
921,0.32132932,2.3795e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005469799
922,0.32437675,2.4099e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
923,0.32746342,2.4410e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005484581
924,0.33058866,2.4726e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451202
925,0.33375174,2.5049e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467892
926,0.33695193,2.5379e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005452156
927,0.34018851,2.5714e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475998
928,0.34346075,2.6057e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458593
929,0.34676797,2.6405e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455494
930,0.35010949,2.6760e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005445480
931,0.35348469,2.7122e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473614
932,0.35689298,2.7491e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465269
933,0.36033377,2.7866e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005485058
934,0.36380650,2.8248e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005454302
935,0.36731064,2.8637e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005482674
936,0.37084561,2.9032e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461693
937,0.37441089,2.9435e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005472422
938,0.37800591,2.9845e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461216
939,0.38163014,3.0263e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476236
940,0.38528307,3.0687e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475044
941,0.38896422,3.1119e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
942,0.39267318,3.1559e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
943,0.39640961,3.2006e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.007140875
944,0.40017326,3.2461e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005701542
945,0.40396397,3.2923e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005503654
946,0.40778165,3.3394e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
947,0.41162633,3.3874e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005464315
948,0.41549806,3.4361e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465984
949,0.41939699,3.4858e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470753
950,0.42332326,3.5363e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005456448
951,0.42727703,3.5877e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005558252
952,0.43125844,3.6401e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005501747
953,0.43526747,3.6934e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.042218208
954,0.43930460,3.7477e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005506516
955,0.44336948,3.8030e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477905
956,0.44746227,3.8594e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005496264
957,0.45158298,3.9168e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468607
958,0.45573162,3.9753e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005492449
959,0.45990821,4.0349e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477190
960,0.46411278,4.0957e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005485296
961,0.46834543,4.1577e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005482197
962,0.47260627,4.2208e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475521
963,0.47689549,4.2852e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476952
964,0.48121329,4.3509e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
965,0.48555995,4.4180e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005486012
966,0.48993577,4.4864e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477428
967,0.49434109,4.5562e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005489349
968,0.49877626,4.6275e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005457163
969,0.50324160,4.7003e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005495787
970,0.50773745,4.7747e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005463123
971,0.51226408,4.8506e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005478859
972,0.51682171,4.9283e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477905
973,0.52141048,5.0077e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005521774
974,0.52603047,5.0889e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005493164
975,0.53068167,5.1719e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005487204
976,0.53536398,5.2569e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005509615
977,0.54007724,5.3438e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005477190
978,0.54482123,5.4328e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005482197
979,0.54959565,5.5239e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
980,0.55440018,5.6172e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473852
981,0.55923443,5.7127e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005482197
982,0.56409740,5.8106e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475521
983,0.56898824,5.9109e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465508
984,0.57390642,6.0137e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470753
985,0.57885135,6.1190e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473614
986,0.58382235,6.2271e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461693
987,0.58881867,6.3378e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474329
988,0.59383946,6.4515e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475521
989,0.59888378,6.5681e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005488396
990,0.60395071,6.6877e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458832
991,0.60903913,6.8105e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005480766
992,0.61414785,6.9366e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460262
993,0.61927560,7.0660e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005472422
994,0.62442111,7.1990e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005447865
995,0.62958298,7.3355e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470514
996,0.63475970,7.4758e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005448103
997,0.63994973,7.6199e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005481720
998,0.64515153,7.7680e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470514
999,0.65036339,7.9202e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
1000,0.65558380,8.0767e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005479574
1001,0.66082073,8.2377e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005577087
1002,0.66607492,8.4033e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
1003,0.67134421,8.5739e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470514
1004,0.67662634,8.7494e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
1005,0.68191900,8.9301e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476713
1006,0.68721980,9.1160e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005463839
1007,0.69252626,9.3075e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
1008,0.69783587,9.5046e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005463362
1009,0.70314605,9.7075e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005452633
1010,0.70845415,9.9164e+01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
1011,0.71375748,1.0131e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
1012,0.71905326,1.0353e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005479336
1013,0.72434668,1.0581e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005463362
1014,0.72963498,1.0816e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005472898
1015,0.73491486,1.1058e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005460501
1016,0.74018294,1.1307e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005488873
1017,0.74543580,1.1564e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005454302
1018,0.75066997,1.1828e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005493641
1019,0.75588190,1.2101e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
1020,0.76106802,1.2381e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005475998
1021,0.76622474,1.2670e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005468130
1022,0.77134842,1.2967e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
1023,0.77643548,1.3273e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005451679
1024,0.78148233,1.3587e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005446434
1025,0.78648546,1.3911e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005440950
1026,0.79144142,1.4244e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005465508
1027,0.79634685,1.4587e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005460262
1028,0.80119847,1.4939e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005443096
1029,0.80599316,1.5301e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005457401
1030,0.81072788,1.5672e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005463839
1031,0.81539976,1.6055e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005457401
1032,0.82000603,1.6447e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005455732
1033,0.82454409,1.6850e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005466461
1034,0.82901148,1.7264e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005456686
1035,0.83340589,1.7689e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458355
1036,0.83772521,1.8125e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005448818
1037,0.84196748,1.8573e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
1038,0.84613090,1.9032e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005444765
1039,0.85021381,1.9502e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005446911
1040,0.85421471,1.9985e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005467415
1041,0.85813233,2.0479e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005470753
1042,0.86196561,2.0986e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005468845
1043,0.86571188,2.1505e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458355
1044,0.86936955,2.2037e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005458355
1045,0.87293819,2.2581e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005444765
1046,0.87641765,2.3138e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005472660
1047,0.87980797,2.3708e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
1048,0.88310957,2.4292e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005452871
1049,0.88632292,2.4888e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005454063
1050,0.88944872,2.5499e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005467415
1051,0.89248787,2.6123e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005577564
1052,0.89544149,2.6761e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005503893
1053,0.89831075,2.7414e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.006176233
1054,0.90109537,2.8081e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005604029
1055,0.90379102,2.8763e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005513191
1056,0.90639882,2.9460e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005491495
1057,0.90891959,3.0173e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005495071
1058,0.91135541,3.0902e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005494595
1059,0.91370847,3.1647e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005476236
1060,0.91598101,3.2409e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
1061,0.91817534,3.3189e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005468130
1062,0.92029385,3.3985e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005487680
1063,0.92233891,3.4800e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005470037
1064,0.92431316,3.5633e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005484343
1065,0.92621903,3.6485e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005464554
1066,0.92806555,3.7357e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005069733
1067,0.92984205,3.8248e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005093336
1068,0.93155724,3.9161e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005095959
1069,0.93321348,4.0093e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005078077
1070,0.93481308,4.1048e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005090475
1071,0.93635830,4.2024e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005073786
1072,0.93785136,4.3022e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005103111
1073,0.93929443,4.4043e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005095005
1074,0.94068961,4.5088e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005086422
1075,0.94203900,4.6155e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005081892
1076,0.94334459,4.7246e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005077362
1077,0.94460833,4.8362e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005088329
1078,0.94583173,4.9501e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005086422
1079,0.94701660,5.0665e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005080938
1080,0.94816470,5.1853e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005087137
1081,0.94927774,5.3066e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005082369
1082,0.95035735,5.4303e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005074501
1083,0.95140507,5.5564e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005086899
1084,0.95242236,5.6849e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005081415
1085,0.95341059,5.8158e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005083799
1086,0.95437102,5.9490e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005064011
1087,0.95530489,6.0845e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005088329
1088,0.95621329,6.2223e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005077124
1089,0.95709726,6.3621e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005084753
1090,0.95795771,6.5041e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005092859
1091,0.95879553,6.6480e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005079985
1092,0.95961150,6.7938e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005044699
1093,0.96040633,6.9413e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005067110
1094,0.96118069,7.0905e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005061865
1095,0.96193523,7.2413e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005062103
1096,0.96267050,7.3935e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005075693
1097,0.96338696,7.5469e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005073071
1098,0.96408496,7.7014e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005074263
1099,0.96476476,7.8569e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005061626
1100,0.96542661,8.0131e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005054474
1101,0.96607069,8.1700e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005185604
1102,0.96669711,8.3273e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005113840
1103,0.96730596,8.4848e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005095482
1104,0.96789734,8.6423e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005083799
1105,0.96847136,8.7996e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005094528
1106,0.96902999,8.9566e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005100012
1107,0.96957411,9.1130e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005062342
1108,0.97010386,9.2687e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005094528
1109,0.97061941,9.4234e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005076647
1110,0.97112017,9.5770e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005092859
1111,0.97160576,9.7294e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005075216
1112,0.97207652,9.8803e+02,0.000000000,0.000000000,0.000000000,0.000000000,0.005093575
1113,0.97253270,1.0030e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005081654
1114,0.97297464,1.0177e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005097151
1115,0.97340279,1.0323e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005092859
1116,0.97381765,1.0467e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005092859
1117,0.97421969,1.0608e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005085945
1118,0.97460938,1.0748e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005087137
1119,0.97498717,1.0885e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005088806
1120,0.97535352,1.1019e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005098820
1121,0.97570890,1.1152e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005055666
1122,0.97605368,1.1282e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005071402
1123,0.97638825,1.1409e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005080938
1124,0.97671297,1.1535e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005076647
1125,0.97702813,1.1658e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005083799
1126,0.97733401,1.1780e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005083084
1127,0.97763088,1.1899e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005078316
1128,0.97791895,1.2016e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005057096
1129,0.97819840,1.2132e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005070210
1130,0.97846940,1.2246e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005062103
1131,0.97873210,1.2359e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005072832
1132,0.97898668,1.2470e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005071163
1133,0.97923326,1.2579e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005091667
1134,0.97947201,1.2687e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005078316
1135,0.97970306,1.2794e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005089760
1136,0.97992659,1.2900e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005065680
1137,0.98014276,1.3005e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005082130
1138,0.98035177,1.3109e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005075693
1139,0.98055379,1.3212e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005069494
1140,0.98074903,1.3314e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005073309
1141,0.98093768,1.3416e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005069733
1142,0.98111998,1.3517e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005068541
1143,0.98129614,1.3617e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005083323
1144,0.98146646,1.3716e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005070448
1145,0.98163120,1.3816e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005075932
1146,0.98179068,1.3914e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005050659
1147,0.98194527,1.4013e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005061150
1148,0.98209536,1.4112e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005065680
1149,0.98224138,1.4210e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005069256
1150,0.98238377,1.4309e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005065680
1151,0.98252301,1.4408e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005177736
1152,0.98265951,1.4508e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005102396
1153,0.98279374,1.4608e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005096436
1154,0.98292607,1.4709e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005093575
1155,0.98305685,1.4811e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005096674
1156,0.98318627,1.4914e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005105257
1157,0.98331460,1.5017e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.005097389
