step,t_us,crack_tip_x_mm,n_crack_tips,crack_vel_mms,crack_vel_frac_cR,branched
23860,37.3593,26.367110,1,333696.01,0.3628,0
23880,37.3906,26.406447,1,1256150.34,1.3655,0
23900,37.4219,26.416897,1,333697.41,0.3628,0
23920,37.4532,26.431340,1,461229.21,0.5014,0
23940,37.4845,26.456234,1,794926.62,0.8642,0
23960,37.5158,26.481127,1,794926.62,0.8642,0
23980,37.5472,26.495571,1,461229.21,0.5014,0
24000,37.5785,26.530914,1,1128624.03,1.2269,0
24020,37.6098,26.545357,1,461229.21,0.5014,0
24040,37.6411,26.555807,1,333697.41,0.3628,0
24060,37.6724,26.595144,1,1256155.84,1.3655,0
24080,37.7037,26.605594,1,333697.41,0.3628,0
24100,37.7351,26.630488,1,794926.62,0.8642,0
24120,37.7664,26.644931,1,461229.21,0.5014,0
24140,37.7977,26.680274,1,1128624.03,1.2269,0
24160,37.8290,26.690724,1,333697.41,0.3628,0
24180,37.8603,26.719612,1,922458.43,1.0028,0
24200,37.8916,26.734055,1,461229.21,0.5014,0
24220,37.9229,26.754955,1,667394.82,0.7255,0
24240,37.9543,26.794292,1,1256155.84,1.3655,0
24260,37.9856,26.804742,1,333697.41,0.3628,0
24280,38.0169,26.819185,1,461229.21,0.5014,0
24300,38.0482,26.844079,1,794926.62,0.8642,0
24320,38.0795,26.858522,1,461229.21,0.5014,0
24340,38.1108,26.893866,1,1128624.03,1.2269,0
24360,38.1422,26.904315,1,333697.41,0.3628,0
24380,38.1735,26.933203,1,922458.43,1.0028,0
24400,38.2048,26.943652,1,333697.41,0.3628,0
24420,38.2361,26.978996,1,1128624.03,1.2269,0
24440,38.2674,26.993439,1,461229.21,0.5014,0
24460,38.2987,27.003889,1,333697.41,0.3628,0
24480,38.3300,27.018333,1,461229.21,0.5014,0
24500,38.3614,27.053676,1,1128624.03,1.2269,0
24520,38.3927,27.057670,1,127531.80,0.1386,0
24540,38.4240,27.082563,1,794926.62,0.8642,0
24560,38.4553,27.107457,1,794926.62,0.8642,0
24580,38.4866,27.132350,1,794926.62,0.8642,0
24600,38.5179,27.146794,1,461229.21,0.5014,0
24620,38.5493,27.171687,1,794926.62,0.8642,0
24640,38.5806,27.182137,1,333697.41,0.3628,0
24660,38.6119,27.207030,1,794926.62,0.8642,0
24680,38.6432,27.221474,1,461229.21,0.5014,0
24700,38.6745,27.242374,1,667394.82,0.7255,0
24720,38.7058,27.271261,1,922458.43,1.0028,0
24740,38.7371,27.281711,1,333697.41,0.3628,0
24760,38.7685,27.321048,1,1256155.84,1.3655,0
24780,38.7998,27.321048,1,0.00,0.0000,0
24800,38.8311,27.335491,1,461229.21,0.5014,0
24820,38.8624,27.360385,1,794926.62,0.8642,0
24840,38.8937,27.381285,1,667394.82,0.7255,0
24860,38.9250,27.420622,1,1256155.84,1.3655,0
24880,38.9564,27.420622,1,0.00,0.0000,0
24900,38.9877,27.445515,1,794926.62,0.8642,0
24920,39.0190,27.459959,1,461229.21,0.5014,0
24940,39.0503,27.470408,1,333697.41,0.3628,0
24960,39.0816,27.509745,1,1256155.84,1.3655,0
24980,39.1129,27.520195,1,333697.41,0.3628,0
25000,39.1442,27.545089,1,794926.62,0.8642,0
25020,39.1756,27.573976,1,922458.43,1.0028,0
25040,39.2069,27.584426,1,333697.41,0.3628,0
25060,39.2382,27.594876,1,333697.41,0.3628,0
25080,39.2695,27.609319,1,461229.21,0.5014,0
25100,39.3008,27.634213,1,794926.62,0.8642,0
25120,39.3321,27.669556,1,1128624.03,1.2269,0
25140,39.3635,27.684000,1,461229.21,0.5014,0
25160,39.3948,27.698443,1,461229.21,0.5014,0
25180,39.4261,27.712887,1,461229.21,0.5014,0
25200,39.4574,27.733786,1,667394.82,0.7255,0
25220,39.4887,27.748230,1,461229.21,0.5014,0
25240,39.5200,27.773123,1,794926.62,0.8642,0
25260,39.5513,27.798017,1,794926.62,0.8642,0
25280,39.5827,27.822910,1,794926.62,0.8642,0
25300,39.6140,27.837354,1,461229.21,0.5014,0
25320,39.6453,27.847804,1,333697.41,0.3628,0
25340,39.6766,27.862247,1,461229.21,0.5014,0
25360,39.7079,27.908041,1,1462321.44,1.5897,0
25380,39.7392,27.922484,1,461229.21,0.5014,0
25400,39.7706,27.936928,1,461229.21,0.5014,0
25420,39.8019,27.947378,1,333697.41,0.3628,0
25440,39.8332,27.972271,1,794926.62,0.8642,0
25460,39.8645,27.997164,1,794926.62,0.8642,0
25480,39.8958,28.011608,1,461229.21,0.5014,0
25500,39.9271,28.036501,1,794926.62,0.8642,0
25520,39.9584,28.061395,1,794926.62,0.8642,0
25540,39.9898,28.075838,1,461229.21,0.5014,0
25560,40.0211,28.111182,1,1128624.03,1.2269,0
25580,40.0524,28.115176,1,127531.80,0.1386,0
25600,40.0837,28.150519,1,1128624.03,1.2269,0
25620,40.1150,28.164962,1,461229.21,0.5014,0
25640,40.1463,28.185862,1,667394.82,0.7255,0
25660,40.1777,28.200306,1,461229.21,0.5014,0
25680,40.2090,28.250093,1,1589853.25,1.7283,0
25700,40.2403,28.260542,1,333697.41,0.3628,0
25720,40.2716,28.274986,1,461229.21,0.5014,0
25740,40.3029,28.299879,1,794926.62,0.8642,0
25760,40.3342,28.310329,1,333697.41,0.3628,0
25780,40.3655,28.349666,1,1256155.84,1.3655,0
25800,40.3969,28.364110,1,461229.21,0.5014,0
25820,40.4282,28.374560,1,333697.41,0.3628,0
25840,40.4595,28.389003,1,461229.21,0.5014,0
25860,40.4908,28.413897,1,794926.62,0.8642,0
25880,40.5221,28.449240,1,1128624.03,1.2269,0
25900,40.5534,28.463684,1,461229.22,0.5014,0
25920,40.5848,28.478127,1,461229.58,0.5014,0
25940,40.6161,28.499027,1,667394.47,0.7255,0
25960,40.6474,28.513471,1,461229.33,0.5014,0
25980,40.6787,28.538364,1,794926.56,0.8642,0
26000,40.7100,28.563257,1,794926.56,0.8642,0
26020,40.7413,28.588151,1,794926.60,0.8642,0
26040,40.7726,28.602605,1,461551.98,0.5017,0
26060,40.8040,28.623494,1,667072.05,0.7252,0
26080,40.8353,28.637938,1,461229.21,0.5014,0
26100,40.8666,28.662831,1,794926.62,0.8642,0
26120,40.8979,28.677275,1,461229.21,0.5014,0
26140,40.9292,28.727062,1,1589853.25,1.7283,0
26160,40.9605,28.737512,1,333697.41,0.3628,0
26180,40.9919,28.751955,1,461229.21,0.5014,0
26200,41.0232,28.787298,1,1128624.03,1.2269,0
26220,41.0545,28.791292,1,127531.80,0.1386,0
26240,41.0858,28.816186,1,794926.62,0.8642,0
26260,41.1171,28.841079,1,794926.62,0.8642,0
26280,41.1484,28.851529,1,333697.41,0.3628,0
26300,41.1797,28.865972,1,461229.21,0.5014,0
26320,41.2111,28.880416,1,461229.21,0.5014,0
26340,41.2424,28.915759,1,1128624.03,1.2269,0
26360,41.2737,28.940653,1,794926.62,0.8642,0
26380,41.3050,28.951103,1,333697.41,0.3628,0
26400,41.3363,28.979990,1,922458.43,1.0028,0
26420,41.3676,28.990440,1,333697.41,0.3628,0
26440,41.3990,29.015333,1,794926.62,0.8642,0
26460,41.4303,29.029777,1,461229.21,0.5014,0
26480,41.4616,29.065120,1,1128624.03,1.2269,0
26500,41.4929,29.079564,1,461229.21,0.5014,0
26520,41.5242,29.100463,1,667394.82,0.7255,0
26540,41.5555,29.129350,1,922458.43,1.0028,0
26560,41.5868,29.139800,1,333697.41,0.3628,0
26580,41.6182,29.164694,1,794926.62,0.8642,0
26600,41.6495,29.189587,1,794926.62,0.8642,0
26620,41.6808,29.204031,1,461229.21,0.5014,0
26640,41.7121,29.228924,1,794926.62,0.8642,0
26660,41.7434,29.253818,1,794926.62,0.8642,0
26680,41.7747,29.264268,1,333697.41,0.3628,0
26700,41.8061,29.303605,1,1256155.84,1.3655,0
26720,41.8374,29.314054,1,333697.41,0.3628,0
26740,41.8687,29.328498,1,461229.21,0.5014,0
26760,41.9000,29.353391,1,794926.62,0.8642,0
26780,41.9313,29.378285,1,794926.62,0.8642,0
26800,41.9626,29.403178,1,794926.62,0.8642,0
26820,41.9939,29.417622,1,461229.21,0.5014,0
26840,42.0253,29.442515,1,794926.62,0.8642,0
26860,42.0566,29.456959,1,461229.21,0.5014,0
26880,42.0879,29.481852,1,794926.62,0.8642,0
26900,42.1192,29.506746,1,794926.62,0.8642,0
26920,42.1505,29.517196,1,333697.41,0.3628,0
26940,42.1818,29.556533,1,1256155.84,1.3655,0
26960,42.2132,29.566983,1,333697.41,0.3628,0
26980,42.2445,29.581426,1,461229.21,0.5014,0
27000,42.2758,29.627219,1,1462321.44,1.5897,0
27020,42.3071,29.631213,1,127531.80,0.1386,0
27040,42.3384,29.652113,1,667394.82,0.7255,0
27060,42.3697,29.666556,1,461229.21,0.5014,0
27080,42.4010,29.705893,1,1256155.84,1.3655,0
27100,42.4324,29.705893,1,0.00,0.0000,0
27120,42.4637,29.745230,1,1256155.84,1.3655,0
27140,42.4950,29.755680,1,333697.41,0.3628,0
27160,42.5263,29.770124,1,461229.21,0.5014,0
27180,42.5576,29.791023,1,667394.82,0.7255,0
27200,42.5889,29.815917,1,794926.62,0.8642,0
27220,42.6203,29.844804,1,922458.43,1.0028,0
27240,42.6516,29.855254,1,333697.41,0.3628,0
27260,42.6829,29.869698,1,461229.21,0.5014,0
27280,42.7142,29.909035,1,1256155.84,1.3655,0
27300,42.7455,29.923478,1,461229.21,0.5014,0
27320,42.7768,29.933928,1,333697.41,0.3628,0
27340,42.8081,29.958821,1,794926.62,0.8642,0
27360,42.8395,29.973265,1,461229.21,0.5014,0
27380,42.8708,30.008608,1,1128624.03,1.2269,0
27400,42.9021,30.019058,1,333697.41,0.3628,0
27420,42.9334,30.033502,1,461229.21,0.5014,0
27440,42.9647,30.072839,1,1256155.84,1.3655,0
27460,42.9960,30.072839,1,0.00,0.0000,0
27480,43.0274,30.097732,1,794926.62,0.8642,0
27500,43.0587,30.122626,1,794926.62,0.8642,0
27520,43.0900,30.133076,1,333697.41,0.3628,0
27540,43.1213,30.147519,1,461229.21,0.5014,0
27560,43.1526,30.182862,1,1128624.03,1.2269,0
27580,43.1839,30.197305,1,461208.38,0.5014,0
27600,43.2152,30.222197,1,794858.91,0.8641,0
27620,43.2466,30.247086,1,794787.52,0.8640,0
27640,43.2779,30.261512,1,460662.77,0.5008,0
27660,43.3092,30.271953,1,333423.48,0.3625,0
27680,43.3405,30.300791,1,920879.88,1.0011,0
27700,43.3718,30.310812,1,320023.50,0.3479,0
27720,43.4031,30.333659,1,729581.72,0.7931,0
27740,43.4345,30.371531,1,1209351.19,1.3147,0
27760,43.4658,30.376284,1,151789.38,0.1650,0
27780,43.4971,30.396304,1,639291.82,0.6950,0
27800,43.5284,30.425374,1,928304.81,1.0091,0
27820,43.5597,30.435791,1,332634.67,0.3616,0
27840,43.5910,30.450234,1,461229.21,0.5014,0
27860,43.6223,30.485577,1,1128624.03,1.2269,0
27880,43.6537,30.500021,1,461229.21,0.5014,0
27900,43.6850,30.510471,1,333697.41,0.3628,0
27920,43.7163,30.535364,1,794926.62,0.8642,0
27940,43.7476,30.564251,1,922458.43,1.0028,0
27960,43.7789,30.574701,1,333697.41,0.3628,0
27980,43.8102,30.589145,1,461229.21,0.5014,0
28000,43.8416,30.624488,1,1128624.03,1.2269,0
28020,43.8729,30.648447,1,765077.70,0.8317,0
28040,43.9042,30.659676,1,358571.50,0.3898,0
28060,43.9355,30.684730,1,800067.35,0.8697,0
28080,43.9668,30.701335,1,530260.18,0.5764,0
28100,43.9981,30.734518,1,1059633.90,1.1519,0
28120,44.0294,30.738506,1,127325.24,0.1384,0
28140,44.0608,30.763399,1,794926.62,0.8642,0
28160,44.0921,30.798740,1,1128544.47,1.2268,0
28180,44.1234,30.809192,1,333777.54,0.3628,0
28200,44.1547,30.827552,1,586300.10,0.6374,0
28220,44.1860,30.852510,1,796976.93,0.8664,0
28240,44.2173,30.877525,1,798806.97,0.8684,0
28260,44.2487,30.887887,1,330890.48,0.3597,0
28280,44.2800,30.902063,1,452694.21,0.4921,0
28300,44.3113,30.932961,1,986663.74,1.0726,0
28320,44.3426,30.951261,1,584364.98,0.6353,0
28340,44.3739,30.975248,1,765994.93,0.8327,0
28360,44.4052,30.996316,1,672775.93,0.7314,0
28380,44.4365,31.017385,1,672780.45,0.7314,0
28400,44.4679,31.019627,1,71609.86,0.0778,0
28420,44.4992,31.040695,1,672771.47,0.7314,0
28440,44.5305,31.062885,1,708583.50,0.7703,0
28460,44.5618,31.083953,1,672770.80,0.7314,0
28480,44.5931,31.106143,1,708584.17,0.7703,0
28500,44.6244,31.128332,1,708584.17,0.7703,0
28520,44.6558,31.148279,1,636957.43,0.6924,0
28540,44.6871,31.149400,1,35813.37,0.0389,0
28560,44.7184,31.171590,1,708584.17,0.7703,0
28580,44.7497,31.192658,1,672770.80,0.7314,0
28600,44.7810,31.213726,1,672770.80,0.7314,0
28620,44.8123,31.235916,1,708584.17,0.7703,0
28640,44.8436,31.258105,1,708584.17,0.7703,0
28660,44.8750,31.258105,1,0.00,0.0000,0
28680,44.9063,31.300241,1,1345541.61,1.4627,0
28700,44.9376,31.321309,1,672770.80,0.7314,0
28720,44.9689,31.323552,1,71626.74,0.0779,0
28740,45.0002,31.365689,1,1345541.61,1.4627,0
28760,45.0315,31.366810,1,35813.37,0.0389,0
28780,45.0629,31.387878,1,672770.80,0.7314,0
28800,45.0942,31.407825,1,636957.43,0.6924,0
28820,45.1255,31.428893,1,672770.80,0.7314,0
28840,45.1568,31.452202,1,744324.63,0.8091,0
28860,45.1881,31.453319,1,35672.80,0.0388,0
28880,45.2194,31.475484,1,707806.49,0.7694,0
28900,45.2507,31.495457,1,637787.97,0.6933,0
28920,45.2821,31.516530,1,672931.43,0.7315,0
28940,45.3134,31.537185,1,659583.70,0.7170,0
28960,45.3447,31.557806,1,658489.76,0.7158,0
28980,45.3760,31.571415,1,434601.75,0.4724,0
29000,45.4073,31.580641,1,294602.04,0.3203,0
29020,45.4386,31.598043,1,555696.40,0.6041,0
29040,45.4700,31.620648,1,721843.63,0.7847,0
29060,45.5013,31.632071,1,364790.19,0.3966,0
29080,45.5326,31.653582,1,686899.50,0.7467,0
29100,45.5639,31.653582,1,0.00,0.0000,0
29120,45.5952,31.675242,1,691676.93,0.7519,0
29140,45.6265,31.696939,1,692855.06,0.7532,0
29160,45.6578,31.720740,1,760051.59,0.8262,0
29180,45.6892,31.740321,1,625261.15,0.6797,0
29200,45.7205,31.740321,1,0.00,0.0000,0
29220,45.7518,31.762057,1,694104.79,0.7545,0
29240,45.7831,31.762057,1,0.00,0.0000,0
29260,45.8144,31.805131,1,1375504.53,1.4953,0
29280,45.8457,31.805132,1,40.82,0.0000,0
29300,45.8771,31.826784,1,691393.93,0.7516,0
29320,45.9084,31.848434,1,691353.10,0.7516,0
29340,45.9397,31.848435,1,40.83,0.0000,0
29360,45.9710,31.891735,1,1382706.20,1.5031,0
29380,46.0023,31.891735,1,0.00,0.0000,0
29400,46.0336,31.913385,1,691353.11,0.7516,0
29420,46.0649,31.913386,1,40.83,0.0000,0
29440,46.0963,32.000000,1,2765850.61,3.0067,0
29460,46.1276,32.000000,1,0.00,0.0000,0
29480,46.1589,32.000000,1,0.00,0.0000,0
29500,46.1902,32.000000,1,0.00,0.0000,0
29520,46.2215,32.000000,1,0.00,0.0000,0
29540,46.2528,32.000000,1,0.00,0.0000,0
29560,46.2842,32.000000,1,0.00,0.0000,0
29580,46.3155,32.000000,1,0.00,0.0000,0
29600,46.3468,32.000000,1,0.00,0.0000,0
29620,46.3781,32.000000,1,0.00,0.0000,0
29640,46.4094,32.000000,1,0.00,0.0000,0
29660,46.4407,32.000000,1,0.00,0.0000,0
29680,46.4720,32.000000,1,0.00,0.0000,0
29700,46.5034,32.000000,1,0.00,0.0000,0
29720,46.5347,32.000000,1,0.00,0.0000,0
29740,46.5660,32.000000,1,0.00,0.0000,0
29760,46.5973,32.000000,1,0.00,0.0000,0
29780,46.6286,32.000000,1,0.00,0.0000,0
29800,46.6599,32.000000,1,0.00,0.0000,0
29820,46.6913,32.000000,1,0.00,0.0000,0
29840,46.7226,32.000000,1,0.00,0.0000,0
29860,46.7539,32.000000,1,0.00,0.0000,0
29880,46.7852,32.000000,1,0.00,0.0000,0
29900,46.8165,32.000000,1,0.00,0.0000,0
29920,46.8478,32.000000,1,0.00,0.0000,0
29940,46.8791,32.000000,1,0.00,0.0000,0
29960,46.9105,32.000000,1,0.00,0.0000,0
29980,46.9418,32.000000,1,0.00,0.0000,0
30000,46.9731,32.000000,1,0.00,0.0000,0
30020,47.0044,32.000000,1,0.00,0.0000,0
30040,47.0357,32.000000,1,0.00,0.0000,0
30060,47.0670,32.000000,1,0.00,0.0000,0
30080,47.0984,32.000000,1,0.00,0.0000,0
30100,47.1297,32.000000,1,0.00,0.0000,0
30120,47.1610,32.000000,1,0.00,0.0000,0
30140,47.1923,32.000000,1,0.00,0.0000,0
30160,47.2236,32.000000,1,0.00,0.0000,0
30180,47.2549,32.000000,1,0.00,0.0000,0
30200,47.2862,32.000000,1,0.00,0.0000,0
30220,47.3176,32.000000,1,0.00,0.0000,0
30240,47.3489,32.000000,1,0.00,0.0000,0
30260,47.3802,32.000000,1,0.00,0.0000,0
30280,47.4115,32.000000,1,0.00,0.0000,0
30300,47.4428,32.000000,1,0.00,0.0000,0
30320,47.4741,32.000000,1,0.00,0.0000,0
30340,47.5055,32.000000,1,0.00,0.0000,0
30360,47.5368,32.000000,1,0.00,0.0000,0
30380,47.5681,32.000000,1,0.00,0.0000,0
30400,47.5994,32.000000,1,0.00,0.0000,0
30420,47.6307,32.000000,1,0.00,0.0000,0
30440,47.6620,32.000000,1,0.00,0.0000,0
30460,47.6933,32.000000,1,0.00,0.0000,0
30480,47.7247,32.000000,1,0.00,0.0000,0
30500,47.7560,32.000000,1,0.00,0.0000,0
30520,47.7873,32.000000,1,0.00,0.0000,0
30540,47.8186,32.000000,1,0.00,0.0000,0
30560,47.8499,32.000000,1,0.00,0.0000,0
30580,47.8812,32.000000,1,0.00,0.0000,0
30600,47.9126,32.000000,1,0.00,0.0000,0
30620,47.9439,32.000000,1,0.00,0.0000,0
30640,47.9752,32.000000,1,0.00,0.0000,0
30660,48.0065,32.000000,1,0.00,0.0000,0
30680,48.0378,32.000000,1,0.00,0.0000,0
30700,48.0691,32.000000,1,0.00,0.0000,0
30720,48.1004,32.000000,1,0.00,0.0000,0
30740,48.1318,32.000000,1,0.00,0.0000,0
30760,48.1631,32.000000,1,0.00,0.0000,0
30780,48.1944,32.000000,1,0.00,0.0000,0
30800,48.2257,32.000000,1,0.00,0.0000,0
30820,48.2570,32.000000,1,0.00,0.0000,0
30840,48.2883,32.000000,1,0.00,0.0000,0
30860,48.3197,32.000000,1,0.00,0.0000,0
30880,48.3510,32.000000,1,0.00,0.0000,0
30900,48.3823,32.000000,1,0.00,0.0000,0
30920,48.4136,32.000000,1,0.00,0.0000,0
30940,48.4449,32.000000,1,0.00,0.0000,0
30960,48.4762,32.000000,1,0.00,0.0000,0
30980,48.5075,32.000000,1,0.00,0.0000,0
31000,48.5389,32.000000,1,0.00,0.0000,0
31020,48.5702,32.000000,1,0.00,0.0000,0
31040,48.6015,32.000000,1,0.00,0.0000,0
31060,48.6328,32.000000,1,0.00,0.0000,0
31080,48.6641,32.000000,1,0.00,0.0000,0
31100,48.6954,32.000000,1,0.00,0.0000,0
31120,48.7268,32.000000,1,0.00,0.0000,0
31140,48.7581,32.000000,1,0.00,0.0000,0
31160,48.7894,32.000000,1,0.00,0.0000,0
31180,48.8207,32.000000,1,0.00,0.0000,0
31200,48.8520,32.000000,1,0.00,0.0000,0
31220,48.8833,32.000000,1,0.00,0.0000,0
31240,48.9146,32.000000,1,0.00,0.0000,0
31260,48.9460,32.000000,1,0.00,0.0000,0
31280,48.9773,32.000000,1,0.00,0.0000,0
31300,49.0086,32.000000,1,0.00,0.0000,0
31320,49.0399,32.000000,1,0.00,0.0000,0
31340,49.0712,32.000000,1,0.00,0.0000,0
31360,49.1025,32.000000,1,0.00,0.0000,0
31380,49.1339,32.000000,1,0.00,0.0000,0
31400,49.1652,32.000000,1,0.00,0.0000,0
31420,49.1965,32.000000,1,0.00,0.0000,0
31440,49.2278,32.000000,1,0.00,0.0000,0
31460,49.2591,32.000000,1,0.00,0.0000,0
31480,49.2904,32.000000,1,0.00,0.0000,0
31500,49.3217,32.000000,1,0.00,0.0000,0
31520,49.3531,32.000000,1,0.00,0.0000,0
31540,49.3844,32.000000,1,0.00,0.0000,0
31560,49.4157,32.000000,1,0.00,0.0000,0
31580,49.4470,32.000000,1,0.00,0.0000,0
31600,49.4783,32.000000,1,0.00,0.0000,0
31620,49.5096,32.000000,1,0.00,0.0000,0
31640,49.5410,32.000000,1,0.00,0.0000,0
31660,49.5723,32.000000,1,0.00,0.0000,0
31680,49.6036,32.000000,1,0.00,0.0000,0
31700,49.6349,32.000000,1,0.00,0.0000,0
31720,49.6662,32.000000,1,0.00,0.0000,0
31740,49.6975,32.000000,1,0.00,0.0000,0
31760,49.7288,32.000000,1,0.00,0.0000,0
31780,49.7602,32.000000,1,0.00,0.0000,0
31800,49.7915,32.000000,1,0.00,0.0000,0
31820,49.8228,32.000000,1,0.00,0.0000,0
31840,49.8541,32.000000,1,0.00,0.0000,0
31860,49.8854,32.000000,1,0.00,0.0000,0
31880,49.9167,32.000000,1,0.00,0.0000,0
31900,49.9481,32.000000,1,0.00,0.0000,0
31920,49.9794,32.000000,1,0.00,0.0000,0
31940,50.0107,32.000000,1,0.00,0.0000,0
31960,50.0420,32.000000,1,0.00,0.0000,0
31980,50.0733,32.000000,1,0.00,0.0000,0
32000,50.1046,32.000000,1,0.00,0.0000,0
32020,50.1359,32.000000,1,0.00,0.0000,0
32040,50.1673,32.000000,1,0.00,0.0000,0
32060,50.1986,32.000000,1,0.00,0.0000,0
32080,50.2299,32.000000,1,0.00,0.0000,0
32100,50.2612,32.000000,1,0.00,0.0000,0
32120,50.2925,32.000000,1,0.00,0.0000,0
32140,50.3238,32.000000,1,0.00,0.0000,0
32160,50.3552,32.000000,1,0.00,0.0000,0
32180,50.3865,32.000000,1,0.00,0.0000,0
32200,50.4178,32.000000,1,0.00,0.0000,0
32220,50.4491,32.000000,1,0.00,0.0000,0
32240,50.4804,32.000000,1,0.00,0.0000,0
32260,50.5117,32.000000,1,0.00,0.0000,0
32280,50.5430,32.000000,1,0.00,0.0000,0
32300,50.5744,32.000000,1,0.00,0.0000,0
32320,50.6057,32.000000,1,0.00,0.0000,0
32340,50.6370,32.000000,1,0.00,0.0000,0
32360,50.6683,32.000000,1,0.00,0.0000,0
32380,50.6996,32.000000,1,0.00,0.0000,0
32400,50.7309,32.000000,1,0.00,0.0000,0
32420,50.7623,32.000000,1,0.00,0.0000,0
32440,50.7936,32.000000,1,0.00,0.0000,0
32460,50.8249,32.000000,1,0.00,0.0000,0
32480,50.8562,32.000000,1,0.00,0.0000,0
32500,50.8875,32.000000,1,0.00,0.0000,0
32520,50.9188,32.000000,1,0.00,0.0000,0
32540,50.9501,32.000000,1,0.00,0.0000,0
32560,50.9815,32.000000,1,0.00,0.0000,0
32580,51.0128,32.000000,1,0.00,0.0000,0
32600,51.0441,32.000000,1,0.00,0.0000,0
32620,51.0754,32.000000,1,0.00,0.0000,0
32640,51.1067,32.000000,1,0.00,0.0000,0
32660,51.1380,32.000000,1,0.00,0.0000,0
32680,51.1694,32.000000,1,0.00,0.0000,0
32700,51.2007,32.000000,1,0.00,0.0000,0
32720,51.2320,32.000000,1,0.00,0.0000,0
32740,51.2633,32.000000,1,0.00,0.0000,0
32760,51.2946,32.000000,1,0.00,0.0000,0
32780,51.3259,32.000000,1,0.00,0.0000,0
32800,51.3572,32.000000,1,0.00,0.0000,0
32820,51.3886,32.000000,1,0.00,0.0000,0
32840,51.4199,32.000000,1,0.00,0.0000,0
32860,51.4512,32.000000,1,0.00,0.0000,0
32880,51.4825,32.000000,1,0.00,0.0000,0
32900,51.5138,32.000000,1,0.00,0.0000,0
32920,51.5451,32.000000,1,0.00,0.0000,0
32940,51.5765,32.000000,1,0.00,0.0000,0
32960,51.6078,32.000000,1,0.00,0.0000,0
32980,51.6391,32.000000,1,0.00,0.0000,0
33000,51.6704,32.000000,1,0.00,0.0000,0
33020,51.7017,32.000000,1,0.00,0.0000,0
33040,51.7330,32.000000,1,0.00,0.0000,0
33060,51.7643,32.000000,1,0.00,0.0000,0
33080,51.7957,32.000000,1,0.00,0.0000,0
33100,51.8270,32.000000,1,0.00,0.0000,0
33120,51.8583,32.000000,1,0.00,0.0000,0
33140,51.8896,32.000000,1,0.00,0.0000,0
33160,51.9209,32.000000,1,0.00,0.0000,0
33180,51.9522,32.000000,1,0.00,0.0000,0
33200,51.9836,32.000000,1,0.00,0.0000,0
33220,52.0149,32.000000,1,0.00,0.0000,0
33240,52.0462,32.000000,1,0.00,0.0000,0
33260,52.0775,32.000000,1,0.00,0.0000,0
33280,52.1088,32.000000,1,0.00,0.0000,0
33300,52.1401,32.000000,1,0.00,0.0000,0
33320,52.1714,32.000000,1,0.00,0.0000,0
33340,52.2028,32.000000,1,0.00,0.0000,0
33360,52.2341,32.000000,1,0.00,0.0000,0
33380,52.2654,32.000000,1,0.00,0.0000,0
33400,52.2967,32.000000,1,0.00,0.0000,0
33420,52.3280,32.000000,1,0.00,0.0000,0
33440,52.3593,32.000000,1,0.00,0.0000,0
33460,52.3907,32.000000,1,0.00,0.0000,0
33480,52.4220,32.000000,1,0.00,0.0000,0
33500,52.4533,32.000000,1,0.00,0.0000,0
33520,52.4846,32.000000,1,0.00,0.0000,0
33540,52.5159,32.000000,1,0.00,0.0000,0
33560,52.5472,32.000000,1,0.00,0.0000,0
33580,52.5785,32.000000,1,0.00,0.0000,0
33600,52.6099,32.000000,1,0.00,0.0000,0
33620,52.6412,32.000000,1,0.00,0.0000,0
33640,52.6725,32.000000,1,0.00,0.0000,0
33660,52.7038,32.000000,1,0.00,0.0000,0
33680,52.7351,32.000000,1,0.00,0.0000,0
33700,52.7664,32.000000,1,0.00,0.0000,0
33720,52.7978,32.000000,1,0.00,0.0000,0
33740,52.8291,32.000000,1,0.00,0.0000,0
33760,52.8604,32.000000,1,0.00,0.0000,0
33780,52.8917,32.000000,1,0.00,0.0000,0
33800,52.9230,32.000000,1,0.00,0.0000,0
33820,52.9543,32.000000,1,0.00,0.0000,0
33840,52.9856,32.000000,1,0.00,0.0000,0
33860,53.0170,32.000000,1,0.00,0.0000,0
33880,53.0483,32.000000,1,0.00,0.0000,0
33900,53.0796,32.000000,1,0.00,0.0000,0
33920,53.1109,32.000000,1,0.00,0.0000,0
33940,53.1422,32.000000,1,0.00,0.0000,0
33960,53.1735,32.000000,1,0.00,0.0000,0
33980,53.2049,32.000000,1,0.00,0.0000,0
34000,53.2362,32.000000,1,0.00,0.0000,0
34020,53.2675,32.000000,1,0.00,0.0000,0
34040,53.2988,32.000000,1,0.00,0.0000,0
34060,53.3301,32.000000,1,0.00,0.0000,0
34080,53.3614,32.000000,1,0.00,0.0000,0
34100,53.3927,32.000000,1,0.00,0.0000,0
34120,53.4241,32.000000,1,0.00,0.0000,0
34140,53.4554,32.000000,1,0.00,0.0000,0
34160,53.4867,32.000000,1,0.00,0.0000,0
34180,53.5180,32.000000,1,0.00,0.0000,0
34200,53.5493,32.000000,1,0.00,0.0000,0
34220,53.5806,32.000000,1,0.00,0.0000,0
34240,53.6120,32.000000,1,0.00,0.0000,0
34260,53.6433,32.000000,1,0.00,0.0000,0
34280,53.6746,32.000000,1,0.00,0.0000,0
34300,53.7059,32.000000,1,0.00,0.0000,0
34320,53.7372,32.000000,1,0.00,0.0000,0
